transaction_id,date,product,region,quantity,unit_price
3446e7da-14f5-421b-b064-44dcee3c8323,2024-06-27,Headset,West,5,89.99
d5f43357-fcb2-4323-8f05-1f628ded7915,2024-04-06,Laptop,West,5,999.99
af326875-59ec-4886-a6b3-4572e93e476a,2024-11-15,Mouse,East,4,29.99
8dc6e8d4-a35b-4f50-afdc-ab21d987c830,2024-01-24,Mouse,North,2,29.99
048e607c-626d-4e01-9360-3e59afbac108,2024-04-06,Laptop,North,4,999.99
6d71cfe4-a919-446a-83d9-e1ba3b847686,2024-01-05,Headset,West,1,89.99
92eb7ca8-e8ec-4341-b606-5da610c16df8,2024-11-29,Monitor,East,2,349.99
089c1705-73bb-4a1a-9b8f-ff7969afac46,2024-04-09,Monitor,East,4,349.99
ff813939-769b-409b-acd3-0f4ac01f9478,2024-05-26,Laptop,South,5,999.99
5259f642-6f3a-4c84-bca8-d30c141f1648,2024-03-24,Keyboard,South,4,79.99
ea5b5a12-fc6c-4cf4-afd5-cb2096f8428a,2024-07-02,Laptop,South,5,999.99
5a57fc35-809d-4c7d-8c25-fa861d2582a0,2024-03-22,Keyboard,West,1,79.99
e03ac274-56fb-4a49-9105-172c7b8da59e,2024-01-09,Monitor,North,5,349.99
b2170b78-9531-4831-9c3e-831bb8751168,2024-05-19,Headset,North,1,89.99
01ed5aeb-d712-4b44-83f6-c61da97cb667,2024-04-24,Headset,South,5,89.99
fb20baa9-47be-4f44-a314-dce58888f561,2024-10-07,Laptop,South,2,999.99
e7880bca-11c6-4662-a272-367af3f4593c,2024-12-30,Mouse,North,4,29.99
e08a9414-6ed4-4808-924a-967f5fe79308,2024-11-16,Mouse,East,3,29.99
12af42f7-a691-4635-8daf-2552b5547b98,2024-08-14,Mouse,East,1,29.99
0ce41f98-f393-4320-b76f-7f5717a83038,2024-01-20,Mouse,East,1,29.99
e5e3786a-f085-4c58-9cb1-9d4e8fefa3ed,2024-08-04,Headset,West,3,89.99
d272aadd-8936-4201-9afe-3e4efeef9b62,2024-10-17,Headset,West,3,89.99
a794985b-edb2-4a5e-b195-5b4be0af6adf,2024-06-26,Mouse,East,4,29.99
41b8d354-a54f-4bee-9464-c5d699ff2a03,2024-10-13,Headset,South,3,89.99
1dd1bbbd-a2c6-4f50-bfbb-226bb69c2fb4,2024-06-30,Headset,West,2,89.99
e920c4e8-bd88-4d07-bba1-22ffaa138f7e,2024-10-28,Laptop,East,3,999.99
6d518683-dbbe-41c8-92ac-87762f0ab1bd,2024-04-10,Laptop,West,2,999.99
5ae20c59-21a2-44a9-8c70-743a0c164920,2024-02-29,Mouse,East,3,29.99
8bb226dd-835f-49c3-b1b3-3287a344e39f,2024-04-18,Keyboard,North,1,79.99
96bb9d8a-51c9-40e9-b4e3-3807d0051161,2024-07-31,Monitor,East,1,349.99
5746db7d-698b-45d5-8cec-7125e3daa222,2024-01-27,Monitor,South,4,349.99
c102ecde-a273-490a-ae75-69b5f1cf50f1,2024-10-30,Mouse,West,4,29.99
7fdec964-81e4-49ac-9d87-0588c658aa1d,2024-11-21,Mouse,South,2,29.99
03750065-f5a7-4026-a282-90a29262ddc1,2024-11-20,Laptop,North,2,999.99
4487a56b-ae83-4523-8e8f-c27370f7a96f,2024-09-12,Laptop,North,4,999.99
e9e7cd15-b6e7-4d0f-b3bd-2f35d1955712,2024-07-08,Laptop,West,1,999.99
073e9401-a25b-42d7-8ea4-ec850e9a5c43,2024-10-11,Headset,West,4,89.99
68b2332f-ab94-40d1-9c05-00c07049e580,2024-04-15,Monitor,West,3,349.99
4c9ee250-6371-4d45-aae3-e9a0fac783f5,2024-08-02,Keyboard,North,2,79.99
9ab878b0-5c83-442e-8d83-eed7b6b899a5,2024-07-08,Keyboard,West,3,79.99
f203e14c-a336-4b14-bc41-67d0ef20d79f,2024-03-06,Keyboard,West,5,79.99
6186b67c-426b-47f5-b095-0fae2f16f8a2,2024-05-11,Laptop,North,2,999.99
1679517d-ac1c-48ff-8251-444cfff24f4b,2024-04-23,Mouse,East,2,29.99
791b9438-6674-482c-b6a8-34abc7b923a3,2024-04-18,Headset,East,3,89.99
d92b6c37-4e2b-4970-b737-043d72861295,2024-07-01,Laptop,West,4,999.99
771d4814-e5a2-45f5-81dc-d0c379696c06,2024-10-08,Keyboard,North,2,79.99
383fcefd-d6f0-4ad9-94ec-4f4d5d3c52bc,2024-07-14,Keyboard,West,4,79.99
d24446b4-178e-4eb6-9db1-4966182e773d,2024-07-26,Laptop,West,1,999.99
849e20fd-a88f-47e0-aec2-bf8f3a64139f,2024-04-02,Mouse,North,2,29.99
326466cb-5a28-4dce-ac2e-cd79725df736,2024-09-29,Laptop,East,3,999.99
63af09a3-73e3-44d2-992b-0cd18bba8f2b,2024-02-29,Mouse,East,5,29.99
8e71d0d4-dd70-40ec-9039-250caabd0df0,2024-03-30,Laptop,North,5,999.99
69ed066e-45f6-404b-94a4-50cfd531dcf4,2024-07-27,Keyboard,East,1,79.99
f852e752-3fbe-44fe-a14d-b6d6927be333,2024-12-14,Monitor,North,4,349.99
bbfaa48c-1745-471c-9745-9304381f05fe,2024-11-29,Monitor,West,4,349.99
616db115-c4b2-45ca-8af9-e7112fc78fb7,2024-08-01,Keyboard,East,4,79.99
392ecc7c-ece8-4d81-b65d-976120bf8603,2024-08-03,Monitor,West,1,349.99
29dd4bbb-74f1-4d33-928f-d63adcd04dc1,2024-02-01,Laptop,South,3,999.99
35cc55a3-eb02-4082-a6a8-aa09edc0525f,2024-10-15,Keyboard,West,3,79.99
80e1c0eb-b68b-4e6a-b0ef-165a406bc0de,2024-05-28,Mouse,West,1,29.99
d1148c00-2cde-4c95-a74d-dd26f4816a8a,2024-07-06,Laptop,South,1,999.99
2d0ebf8c-5a72-45bd-ac2b-1e05accac17b,2024-04-06,Laptop,North,4,999.99
b2c9dce3-0585-48ec-91ea-150bb4965a00,2024-10-10,Laptop,West,5,999.99
468c5903-4257-446a-8df7-e9925d711ba3,2024-11-03,Headset,North,3,89.99
1595c3dd-e3cb-45d2-8002-716e4be3b378,2024-03-15,Keyboard,South,3,79.99
9c1a4f1b-2870-45cf-ba6a-85761e347307,2024-05-16,Keyboard,East,2,79.99
cc4383d3-d7a9-41a0-9513-d367b04b273c,2024-04-06,Monitor,West,4,349.99
ca82b3de-9c06-433f-81bb-08bef67b3746,2024-07-31,Mouse,North,2,29.99
0a38a5a3-6c11-4976-b104-f1fdef445198,2024-07-28,Laptop,North,2,999.99
80350bf9-5047-45d4-a73e-7377a48e1c29,2024-02-28,Monitor,West,1,349.99
365a0435-a23a-4d02-81ae-7c27024f77d9,2024-11-26,Laptop,South,3,999.99
c8b41360-5169-4a39-aeea-fe2961a42e75,2024-08-29,Mouse,North,4,29.99
199fd143-b802-4d93-b28e-d113d35e4132,2024-09-18,Headset,South,1,89.99
ba7c3508-260d-442c-8d10-73c2a1538560,2024-06-28,Keyboard,East,1,79.99
b56375bc-793f-49eb-87d4-799d8f9cb2d0,2024-10-01,Monitor,North,4,349.99
a4f877d7-1c59-40f5-b7ad-c0b96fe9c12f,2024-04-27,Headset,South,4,89.99
df7710b5-e8ad-427c-ba26-cfad544e4151,2024-07-19,Monitor,East,4,349.99
efefbc1b-0b4a-48da-87fa-d3a0bf697c0e,2024-04-26,Monitor,West,3,349.99
b0247440-19fd-4968-89ec-ab49248d03da,2024-09-05,Mouse,South,3,29.99
bbca423c-7040-4b8b-880f-a033506a3470,2024-09-01,Mouse,West,4,29.99
724fb210-7b4b-41c3-b3e0-d3049b4d9ab1,2024-09-18,Keyboard,South,4,79.99
8ce4a7f5-0082-48a4-9b30-c8a3daf0bbb0,2024-03-15,Mouse,South,1,29.99
a067def7-51ec-48a9-a27b-398f5332540b,2024-12-22,Monitor,West,1,349.99
0f5c5b3e-fd03-4d29-a784-ea959845c234,2024-07-23,Keyboard,West,5,79.99
6a998b4e-49bb-4685-a3d3-b28d0ff8fd43,2024-07-01,Monitor,South,2,349.99
27a8db1b-1900-4485-97b4-6a2643b21541,2024-09-29,Keyboard,West,1,79.99
b7a520bc-3c4d-4108-9ac2-1fbdff6b8350,2024-11-21,Laptop,South,4,999.99
0c6ce86c-f08b-4738-8e14-305536e5df36,2024-04-09,Laptop,East,2,999.99
59e321ea-9933-480c-9d7f-eb4b2f691cd7,2024-12-14,Keyboard,West,5,79.99
9dba9a16-e111-4c01-8d5d-be6d646628bd,2024-06-02,Headset,West,1,89.99
c2b95dec-d8c7-4e3a-8631-30a2c6d6b210,2024-01-20,Monitor,North,3,349.99
ada38b34-6ed5-4d4a-81bc-760218aa8ecd,2024-04-16,Laptop,West,2,999.99
5f0db254-7835-4dd8-9c32-b643d3ff4530,2024-11-24,Headset,West,2,89.99
1f1e4fb9-55ff-4233-ab56-7074f1720d77,2024-03-06,Mouse,East,3,29.99
d34c615c-34a6-4138-b3d5-256db5136ffc,2024-12-03,Headset,South,2,89.99
52d88ecd-30d8-406e-8a06-29ed0ba415f7,2024-01-18,Mouse,East,1,29.99
a2f5efd9-66bf-425f-afd8-48f71f0e4b76,2024-04-16,Headset,North,2,89.99
3c79af91-39e7-4ca6-9a43-7351abd1a4aa,2024-08-24,Headset,South,4,89.99
83eca9bc-cc53-467b-b2c1-ca9797adb9ae,2024-02-18,Monitor,West,4,349.99
94f562bb-faa6-4fda-a228-591f999f93e1,2024-03-20,Mouse,South,5,29.99
1ffa59be-03dd-4d62-9e74-24a2d0b9a477,2024-07-23,Laptop,North,5,999.99
14d08bbe-844c-4701-9455-84720ad0ebed,2024-06-01,Laptop,West,4,999.99
e56d9dbb-dcdd-4727-9a29-fed98f42fed0,2024-06-10,Headset,South,5,89.99
1ea7220d-4b2c-4874-8fc8-f32d8d89df63,2024-12-02,Headset,South,4,89.99
6fc994db-e498-4248-b449-431fa580065d,2024-08-07,Keyboard,North,4,79.99
b238cb2c-f80a-4c60-9c0b-f2eac8aa78e8,2024-09-06,Monitor,South,5,349.99
3be31fa4-466e-4544-b0d6-c89b4df8f57d,2024-08-25,Mouse,South,3,29.99
56e963f2-f08e-4531-a167-a968844f13c2,2024-01-26,Monitor,South,4,349.99
c5d7a2e3-6031-486e-9706-ec6d5430d9ad,2024-08-06,Monitor,West,4,349.99
9dd191b9-83fb-4944-867a-e7e7ccf169fc,2024-05-07,Keyboard,East,5,79.99
685ea27d-f352-4080-a8e1-4f16c4c48074,2024-09-26,Laptop,South,4,999.99
9e04009e-7652-4e08-86ad-02d18e293270,2024-04-30,Mouse,North,2,29.99
213a756b-50a2-4583-8169-a53ae08f489c,2024-08-20,Monitor,North,3,349.99
7a95828b-0823-4fbd-aa0a-c5bb1f4d617f,2024-06-11,Laptop,East,5,999.99
9468ca00-78a7-4366-a0da-6b6bd2b3da2e,2024-12-24,Laptop,West,5,999.99
67725625-5498-4a87-82f9-af51fe13d728,2024-11-25,Monitor,West,2,349.99
cc237a29-f027-4619-8488-ede385acebb3,2024-06-12,Headset,North,1,89.99
b571989e-bf8d-481f-97f5-ef54f3caa9c7,2024-12-19,Headset,West,5,89.99
7140cfd7-5a1f-4f5e-af84-42f33cd94962,2024-09-12,Mouse,South,2,29.99
8da6af43-3e20-49ea-a96c-c4e5ae270d81,2024-05-14,Keyboard,South,1,79.99
7fa30779-a814-4948-b241-a9174a36bf5e,2024-03-11,Headset,East,4,89.99
f0759313-11ef-46bf-bca2-898a929ddb6e,2024-11-08,Laptop,East,4,999.99
b2e570b8-f989-45ae-ad36-c10a6d22637d,2024-06-07,Headset,South,4,89.99
d3ce4c33-8419-4a60-ac51-7d5bfc8c87ad,2024-03-09,Monitor,East,1,349.99
0b338874-d9df-4d96-a5db-54999a9999e9,2024-08-09,Laptop,East,2,999.99
714f091b-e391-4615-8e76-876cd7bbf551,2024-02-20,Monitor,East,2,349.99
90ea0c8d-c606-4fdb-a1e3-dd83f119e006,2024-03-20,Keyboard,West,3,79.99
11e4739b-f590-4883-a8df-90cffa481023,2024-09-01,Laptop,North,5,999.99
a5a08662-874f-40a3-aafd-9d5fdc93f88e,2024-12-16,Monitor,West,5,349.99
2b36228b-ac33-4e98-9de9-bae66957f333,2024-07-08,Mouse,North,5,29.99
80e9f9a3-e075-4c12-94b2-f4010d92c1ae,2024-06-07,Laptop,West,1,999.99
e42d8de8-852b-423a-bcc0-1b70da1a98c4,2024-12-11,Headset,South,4,89.99
4c0e1881-4b0a-4004-bfca-072de6b11287,2024-03-05,Laptop,North,1,999.99
ed1600df-5a81-4ddb-bc5e-ecc3a495b119,2024-12-21,Headset,North,1,89.99
698342a4-7262-486e-9c4f-207d36db2747,2024-09-04,Keyboard,East,2,79.99
c7cc0ff4-9927-4c3d-8e43-4aefa811c6e8,2024-05-16,Mouse,East,4,29.99
b16d236c-9654-4a7c-bdab-3351c9e6a6c6,2024-10-26,Mouse,South,4,29.99
79724920-1e92-4e30-8a37-378a88f3ef3f,2024-01-09,Laptop,North,1,999.99
ac446560-86a0-4ac7-a6ab-f02e4c036354,2024-08-03,Mouse,South,1,29.99
70124d95-0aa0-455f-8b3c-83ebfa8d57e6,2024-08-01,Mouse,East,1,29.99
096f4729-1d6c-49f9-835c-108413f044f9,2024-08-03,Laptop,South,3,999.99
e0c758b8-2911-48ce-9e12-56da6585db57,2024-07-26,Headset,North,1,89.99
1fcdb421-1e14-41d6-9e94-a892ed85e2c7,2024-02-12,Keyboard,North,5,79.99
a4102082-3286-4f83-8778-ed0c1fb9759e,2024-05-20,Headset,West,5,89.99
68ee1ffb-232b-4ec9-849b-bba592ab5320,2024-08-27,Headset,North,4,89.99
547db5c6-3484-45a8-9367-a4d143b2c63f,2024-12-28,Headset,West,2,89.99
3fb4ab9a-4bd6-4a4c-a045-c3f1a1de428f,2024-12-21,Monitor,South,5,349.99
436b9afe-2323-4562-a0c8-dfee478872a9,2024-10-05,Monitor,East,4,349.99
4ebaab32-f40c-490e-b010-b23bcc94c4c8,2024-03-16,Headset,South,1,89.99
0fa700f3-c72a-43af-b1e9-f1ca7d7e93c3,2024-09-07,Keyboard,East,2,79.99
0e374924-f326-463c-b562-eaca4bc9d9e8,2024-06-11,Laptop,South,4,999.99
d32523b1-a46a-4acf-a28f-5ddc8a0cebe4,2024-02-24,Headset,West,4,89.99
e3789407-f405-4e6a-b404-d7bf42d6c874,2024-10-13,Laptop,West,3,999.99
c220c1f3-27a4-4d72-8e6a-aa6d8b55cc79,2024-11-13,Headset,North,2,89.99
0a10d0d1-2440-4f35-a15c-f5ffa4fbd5e0,2024-09-14,Laptop,West,5,999.99
067d2855-deba-4180-94c2-bf14e86881e2,2024-02-25,Laptop,West,5,999.99
61b52cd7-640f-4e2b-8932-2b070056d9a7,2024-10-05,Laptop,East,3,999.99
8a3e3c79-283f-482c-83ca-12b0a8110a2e,2024-05-06,Laptop,East,5,999.99
fd6c8c86-dce8-494c-b082-fefc97459bad,2024-04-14,Monitor,South,5,349.99
346c5563-b8a9-49da-880a-c9929bedb2a9,2024-04-11,Mouse,East,5,29.99
c1d39986-bb8b-4f5b-aaa2-53c4edcbfd0a,2024-05-26,Laptop,North,3,999.99
76c7eae7-f511-4d4a-aa4e-f7245928d41e,2024-04-03,Laptop,East,2,999.99
41c9680e-7dee-41cc-aa7d-db933fba020e,2024-02-15,Headset,North,4,89.99
c31558c2-9636-41c2-b521-d431b05f530a,2024-05-02,Headset,West,1,89.99
df9ddc02-0715-4630-bff6-6b1024ee4d67,2024-02-22,Monitor,East,4,349.99
b8d01d52-c48f-4f16-aa62-80441c1d7968,2024-04-17,Monitor,East,1,349.99
3ce5eddb-ae42-405f-ab27-eca0065fd5fc,2024-08-14,Monitor,North,5,349.99
28bdc4f3-0f32-49f7-8643-36139b039291,2024-10-01,Monitor,West,2,349.99
ddfe537a-304c-4eea-adbb-f6775a3932d6,2024-03-15,Headset,West,4,89.99
b1d7e9fa-ee4b-41ea-89c0-0fb10cf00bd2,2024-10-03,Laptop,North,1,999.99
18b91149-015f-4df4-ad8f-268a9cca08bd,2024-02-25,Monitor,East,2,349.99
8a124934-ef38-499a-a635-76ba014e4aa1,2024-09-11,Monitor,West,2,349.99
3b95edd3-08d6-45a5-8b63-86d20ad6d76b,2024-05-12,Monitor,North,3,349.99
36892ffb-8d41-4278-bd90-b1872c2d23c2,2024-09-27,Laptop,East,4,999.99
6150ba51-0090-4448-8ed2-b87a8041b2c6,2024-04-15,Laptop,North,3,999.99
19689890-c8d3-4d71-8d57-df7e60d9f594,2024-12-06,Monitor,East,3,349.99
48b35a4b-ad6c-4bed-8554-b2406023a5de,2024-07-09,Monitor,East,1,349.99
f5f5f562-546c-4984-bb96-56e706a1b693,2024-06-20,Keyboard,West,3,79.99
92b1d459-7472-4b0c-b16c-e0c648c7ac33,2024-07-26,Headset,South,3,89.99
eb483aab-67a7-487f-b0be-1c32acd706eb,2024-04-05,Laptop,West,2,999.99
2224590c-68ab-4553-bf5f-5e9f1357ce0d,2024-10-22,Mouse,West,2,29.99
550348e2-0506-4866-965b-206e0b8fea23,2024-12-05,Mouse,South,2,29.99
5f784bf8-5b58-41d7-8d48-d6b80f235f88,2024-10-12,Laptop,North,4,999.99
c9c1600d-df2a-490a-9723-0dd70e63f23f,2024-07-22,Laptop,West,4,999.99
e45e34a7-2401-4565-90b3-d97d45b6b5aa,2024-03-17,Monitor,East,1,349.99
02ad71fe-c877-406b-9eed-148df3559ccf,2024-07-05,Keyboard,West,5,79.99
45108688-d0c4-41fc-8c55-7c421aef4065,2024-07-29,Laptop,South,4,999.99
8299d164-81be-4fed-bb36-f6f2bbe0fa90,2024-05-06,Monitor,East,3,349.99
537f4d69-e50a-4243-8164-fd203149d0d3,2024-07-12,Headset,East,3,89.99
d5ccc0b2-ac85-4ffa-9362-22c8b75d3fb8,2024-11-25,Keyboard,South,1,79.99
a54e3aa5-9668-4f06-90d5-d85768c88d9e,2024-12-09,Laptop,East,4,999.99
6cab4b35-56e6-41cf-9413-a51242c84e5b,2024-06-03,Monitor,West,1,349.99
f2d21ee4-5335-48c5-9b2a-2c0790faaea3,2024-02-15,Keyboard,East,5,79.99
e65d1686-0fda-4350-a504-d4523fae5b84,2024-10-01,Headset,North,1,89.99
df5c2a07-2fab-4cc4-821b-153646289d39,2024-06-18,Laptop,West,2,999.99
b4193489-29cd-4afe-914c-5ca2544c350f,2024-03-10,Headset,South,5,89.99
127441c7-a806-4517-9a04-d1c4c428ed7e,2024-11-07,Mouse,West,3,29.99
7f927379-662e-43f3-9d16-1a21dc032c25,2024-07-10,Laptop,East,3,999.99
2602dca4-790e-48f0-a2d1-74379e63d087,2024-10-30,Mouse,West,4,29.99
2bf3f047-1776-432e-b18e-2d00210b7b43,2024-04-22,Mouse,West,5,29.99
28bed639-af2d-4282-9400-cc2051c8c383,2024-02-04,Keyboard,East,3,79.99
f39e5f63-2664-4182-ac42-bfa646185453,2024-05-16,Headset,East,3,89.99
b2907347-0422-4693-97a3-1f4685815f88,2024-03-02,Laptop,East,5,999.99
8914c186-b9a6-4546-a8d7-787a03cde637,2024-07-08,Mouse,South,4,29.99
be2af714-64c4-4286-9c19-c6dd6b783119,2024-02-10,Monitor,West,2,349.99
c44280ac-f990-4dab-b23c-8ae3b1e299a9,2024-11-19,Laptop,South,1,999.99
c48b863c-74ae-4da6-8f74-584f3ba90fd5,2024-04-20,Keyboard,East,3,79.99
df01c56f-8592-42bc-a92f-8eea9b9a6269,2024-04-17,Laptop,West,5,999.99
d78241b6-0045-4467-a433-4f93bcbf3ddc,2024-04-23,Mouse,East,1,29.99
72dda092-c3fd-4a98-b7a7-f4e558961557,2024-02-26,Laptop,West,5,999.99
da36a877-4446-4d82-9371-bf433f615c66,2024-05-24,Monitor,East,4,349.99
ca38fc44-bd82-4a19-bfad-9c8d1d8ee4d2,2024-04-15,Mouse,West,5,29.99
0881f8f5-eda3-4622-9d2e-98b4295b80ec,2024-04-07,Headset,West,4,89.99
69290921-0c5c-4973-8cac-f2d8ad5d75bb,2024-09-13,Monitor,South,3,349.99
1b0287b1-4d0d-4631-96e4-8987c3852c1c,2024-12-23,Laptop,West,2,999.99
699f4420-870e-4daf-a4b8-4c4f5f60f021,2024-05-27,Mouse,North,3,29.99
0c450a33-a33a-44d5-8272-08de4bc4fe44,2024-11-27,Mouse,South,3,29.99
ddbad9d5-cf56-4d0a-b49b-1da75d9f4588,2024-05-30,Monitor,North,4,349.99
0f61bbfa-e3a2-45b5-b7e7-c8a61fe229a0,2024-08-29,Laptop,West,4,999.99
76520501-cc5f-44f9-a27a-0ccf66e18b47,2024-07-23,Laptop,East,2,999.99
2dd0a556-cd78-48d8-87a1-c22bf26a765c,2024-12-28,Keyboard,East,4,79.99
56cff6ea-a053-40a2-8493-5b87836d9693,2024-04-21,Laptop,North,5,999.99
04e0b4cf-8859-43ed-8f2b-47ce5044449d,2024-05-07,Headset,West,1,89.99
88374064-fad6-4514-b7b4-b9c58d02cc5c,2024-09-29,Keyboard,South,1,79.99
ad5af05c-bd4e-40d5-9abd-182f07ea63bd,2024-05-30,Headset,South,4,89.99
f53fa35a-a22f-499e-a56c-0dfe3120ecf0,2024-05-22,Monitor,East,3,349.99
15e514c6-a7a1-4b74-8c25-84caa6e8fedb,2024-01-04,Monitor,West,4,349.99
74efba31-697e-47e9-9d6d-bdce70228cc6,2024-10-08,Keyboard,North,2,79.99
0a9722cd-a6ed-4d99-be85-439729880c03,2024-06-21,Mouse,East,2,29.99
82351d8b-6b67-449b-9b0d-e2755724a978,2024-10-15,Laptop,West,5,999.99
d12b6caf-74db-4f25-aa07-0ea846835b5c,2024-09-01,Keyboard,South,3,79.99
49344c22-d5bb-4118-b00e-8abd91735830,2024-11-19,Headset,South,3,89.99
5bcc690b-4c5e-4e97-ae69-03dbc5046d9c,2024-08-24,Monitor,West,1,349.99
bce0c0cf-8594-4a0f-a02b-cfe9d1234c15,2024-05-26,Mouse,South,1,29.99
2290313e-5838-46bb-9a19-e25b189b6ad5,2024-02-05,Headset,South,4,89.99
ab356918-0988-49f3-84b6-f17276a5a7c4,2024-10-26,Monitor,North,2,349.99
42528f44-9fa4-4139-bfee-6a7651d1b2e6,2024-05-22,Laptop,West,3,999.99
886ce4a5-1da7-4169-a66c-69e9048f06f6,2024-09-05,Headset,South,5,89.99
a772f56b-57ac-40be-8912-2e0b0b3bf8f7,2024-10-22,Mouse,North,1,29.99
15eb5af5-4aeb-484e-910b-992ccd50fd96,2024-04-04,Laptop,North,2,999.99
3a1113d3-b8c1-4deb-9064-c265e34d105b,2024-03-21,Headset,South,4,89.99
f8e099c8-1d04-493f-a93b-15dbb089026d,2024-08-01,Headset,West,1,89.99
fa6d3d59-0927-449b-8718-e308ffa545e2,2024-07-31,Mouse,North,3,29.99
e05f1760-8d38-442d-bf3c-231de94db6de,2024-05-09,Laptop,South,1,999.99
f00a6201-c829-4ab2-9568-96878643aba1,2024-03-27,Laptop,West,2,999.99
b3ad20b2-18d1-40b0-8d32-1bedad8fd957,2024-05-13,Keyboard,South,5,79.99
0ba7c6d2-26d8-4f43-8e55-16c410ee0214,2024-08-16,Keyboard,South,5,79.99
d6ab7641-746c-4b40-89bb-d2acf8473bdc,2024-06-05,Mouse,East,3,29.99
977ef4e8-7124-43aa-8360-9ba981aebb89,2024-06-11,Monitor,South,2,349.99
5668cd95-2fbf-44e7-a1c7-ed707bd620a9,2024-07-04,Keyboard,East,4,79.99
6a8f3f8a-e231-4c2a-a14b-e4d2a1f381e9,2024-03-28,Keyboard,West,5,79.99
d1c27d2e-4086-4490-9285-793d2a1058ea,2024-08-06,Laptop,North,3,999.99
5cec4ef8-707b-4b78-b173-7b38fb43f6e5,2024-09-26,Headset,North,2,89.99
d5cbd737-3e72-4c85-9d05-a9933fe0b65b,2024-08-24,Laptop,South,3,999.99
80d78957-67c4-4f3b-aa4b-3222f8e67245,2024-10-24,Mouse,West,2,29.99
00d98529-7f0b-4fde-945c-69811cf85277,2024-08-08,Keyboard,North,2,79.99
2317a2e9-d13f-4c37-aa29-8155b04b9f9c,2024-05-18,Keyboard,South,2,79.99
955ea929-a022-4351-9eb6-67a193d62a55,2024-01-28,Laptop,West,1,999.99
d31538ec-dee3-4511-855f-de127101e258,2024-02-23,Mouse,East,4,29.99
5ce59bc8-15f2-4db8-9b7c-d97748a6b67c,2024-02-08,Monitor,South,4,349.99
6c7a5ee5-93ad-4299-9256-bc100e5dd6e0,2024-09-06,Monitor,West,4,349.99
a8f6ff87-21ad-4b69-b86f-c60766e9d1bc,2024-08-28,Laptop,South,5,999.99
12e75b55-0512-403e-a8ae-2a7f9d4e9421,2024-08-18,Keyboard,West,3,79.99
1030e75d-58f6-4398-9078-d70cb80de128,2024-01-02,Monitor,North,2,349.99
1cdc235b-9bc7-458e-8161-dd408d85a63c,2024-09-21,Headset,East,5,89.99
ac088355-a037-44fa-89ed-aa80ba10b2a2,2024-12-02,Laptop,East,4,999.99
448b2cbe-bc2a-47d1-bf73-9f930e27f78f,2024-03-05,Laptop,East,1,999.99
ab56eefd-1f6c-426c-8694-d10ab2cc24c7,2024-03-18,Monitor,South,4,349.99
29c9bd96-55c4-4085-8a33-c6738dc4cebc,2024-03-28,Laptop,West,4,999.99
88448b17-fb5e-4ebd-bc25-a0fd5cedd635,2024-07-09,Keyboard,North,1,79.99
31ce0a5e-75ad-4f70-83e4-22d3563152a5,2024-01-14,Monitor,North,3,349.99
a1a13566-e0aa-4a34-9ba3-6bff6b6e354b,2024-12-06,Headset,South,4,89.99
a2a503e8-ec49-40b5-bb18-1bcd43f01bc7,2024-01-04,Laptop,West,2,999.99
f0606135-6f86-49aa-a2de-88942a301ac6,2024-01-27,Keyboard,South,4,79.99
d9a6edc3-8770-4588-86c8-21ad1c07767a,2024-10-02,Mouse,East,2,29.99
c1dd54ea-e651-4c44-8aa0-88a5567131c1,2024-08-20,Monitor,North,3,349.99
9b67cf2b-c70c-4f01-905d-d6154620fa5f,2024-06-09,Headset,South,5,89.99
103bc3bc-08b2-4c2f-9a1a-57ef45b23661,2024-02-13,Mouse,South,3,29.99
4be1ea04-5921-4ad6-ba98-61648881cffc,2024-02-16,Headset,South,5,89.99
37dee01f-ad4d-4511-b2ba-cbd581da0f9a,2024-09-06,Headset,East,1,89.99
61ba273f-3cee-4175-ba85-c5df79949af2,2024-05-29,Mouse,South,1,29.99
af461d39-363a-45d5-9cde-de5f045ad5cf,2024-10-25,Laptop,South,3,999.99
716239a6-f9ab-4d84-824d-b89aba434bbd,2024-04-05,Headset,South,1,89.99
0b2f95fd-b736-4c66-b77a-e4f6a224fed2,2024-11-04,Laptop,North,2,999.99
a500955a-5eaf-4d16-ae05-cbee513159dc,2024-04-06,Laptop,East,1,999.99
02271044-2ed1-47aa-bc1d-f604481bd468,2024-12-19,Keyboard,West,5,79.99
2d6f40b6-d0ca-43eb-aacf-fb91ddd783a3,2024-05-15,Laptop,West,2,999.99
430a095f-5021-4f44-b7b9-b3f01fd9d5f5,2024-10-19,Monitor,East,4,349.99
b2da92df-5d51-4870-9d9c-e9daf8fd2999,2024-09-18,Laptop,East,1,999.99
b2c45f05-2b0a-481a-9cc0-af13d82cfa5b,2024-01-11,Laptop,West,3,999.99
43fc86cb-323a-4183-b2e7-a50b73c706fe,2024-04-25,Keyboard,North,2,79.99
1dbb6bbd-8ac0-4cdc-8f5b-a90e8d1f63a3,2024-11-04,Headset,North,2,89.99
b001a6f5-03bd-48fd-8778-6cb43363b1aa,2024-05-19,Laptop,East,2,999.99
637cd6c4-156a-4694-b9fb-fe236479d207,2024-04-08,Headset,East,3,89.99
539f7f2e-05ad-41f5-81a5-361d3e7cf6de,2024-12-29,Keyboard,South,5,79.99
5ef60faf-97d1-42a2-9955-8894a8dd5ac3,2024-06-18,Mouse,West,1,29.99
